Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.27053151,2.70287832,-2.733979945,31.78776318,-5.273155456,-6.119491995,3.105503713,5.584731901,3.271374608,19.08429007,15.53222614,13.37686413,2.931081729,12.70636909,0.239137921,0.206655563,-0.150146834,2.222722965,9.464718955,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.676855083,12.38229481,12.86039682,18.25459029,21.77832231
European Union,EUU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.110288234,6.97316509,9.466276751,12.89565345,13.3558083,11.33408754,8.886379855,9.116913327,8.124095015,11.70172362,10.69395761,10.14453619,7.385840522,6.379271579,5.186330344,4.15066894,3.051469898,3.193692659,4.965285147,3.39664345,3.764938846,4.368115486,4.670187196,3.552108823,4.563178842,3.783557833,3.885207635,3.35143703,2.541171038,3.329704778,3.660304745,3.27434188,2.189415781,2.709268188,2.543103888,2.899074419,2.966345493,3.23523528,1.67883896,0.929440948,1.61710658,1.675270124,1.279987054,0.982645555,1.03644083,0.874115426,1.464064024,2.002209227,2.199603922,1.596822656,2.749017649
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,4.938268289,5.553683676,10.43390321,12.85375527,9.460989247,10.94633765,9.650426645,9.058308303,12.85276675,14.50165303,11.49999135,8.334220384,7.799984611,11.26651678,5.152101284,2.453880549,7.407941446,7.854676839,5.960655248,7.602112651,7.982051338,7.344814189,10.5597549,22.73192415,10.67900557,9.978070175,6.74280832,5.95426721,7.442196773,10.14774098,6.554118436,4.214386234,5.325583311,6.322026185,9.230198176,7.426002797,6.888389103,9.14933061,1.41633931,6.391811863,8.755483679,5.916633378,2.873835861,1.601439368,2.348494719,1.976857081,3.367093461,4.306115835,3.352751711,2.220901833,6.543718089
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.341778022,3.973944989,5.146610108,7.17576839,5.02328994,4.723843626,7.362064371,12.06376651,4.150325901,7.600017692,7.364102435,8.244071578,13.77203949,22.07139732,13.56799005,13.12468175,9.418664286,7.454189313,8.304981738,9.635582501,11.63380643,9.051795529,8.190430709,8.442395282,5.216589336,4.750176113,4.284084067,7.683148335,6.530139354,5.195402427,1.511766069,0.887746784,1.765901232,1.845410957,4.201113189,-0.078275966,2.080421771,3.097937532,0.927035885,1.637831432,3.303380889,0.944264298,0.189923706,0.602661249,0.928941215,0.920723415,2.753280703,3.037236772,1.773905221,0.322930666,2.62353335,2.97397234,2.55829451,1.631623337,1.616746497,0.087425458,0.819262897,2.002209227,1.495412396,1.56091815,2.70837179
Fiji,FJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.608978734,1.402524821,-0.96926948,3.140742656,7.950934643,2.482876712,-3.598217536,3.291134825,6.494231829,6.831287806,3.359260637,14.72537193,15.99745119,29.64571268,24.31864861,7.911447213,-0.032029765,4.431884635,8.141350316,17.31170448,0.959090001,12.13987289,6.816755346,3.007496299,8.215254691,3.05129778,7.340010368,7.328015615,2.848296484,6.679469369,5.993131638,6.306671978,7.237345038,0.828038046,1.130414564,2.8684423,3.290055995,7.447953427,6.731820944,-4.719873879,3.24539621,3.266447483,7.702779357,2.194008592,6.645185981,3.746758819,3.02445641,2.158118817,1.390695021,4.229784999,9.391340519,3.576513521,3.621296542,12.50540568,2.530898047,2.633326643,1.698457571,1.425718008,2.375151595,-1.529651649,-0.080180075
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.27177684,4.896293611,5.526017589,3.993906352,3.001883471,2.971871055,3.041367839,4.399274086,7.395983654,5.424739199,5.900389123,6.80497331,7.859580654,11.83242416,13.75340025,10.74920878,8.775157533,9.279091306,10.31029208,11.68693737,11.69197246,12.09476498,9.650344942,7.067528953,5.453758557,5.055171634,2.455860984,3.193401334,3.285247548,2.657162863,2.54708483,1.967055757,1.623502953,0.924929488,1.124722915,1.358078066,0.87820164,0.950262691,0.203811155,1.553290253,2.008334185,2.067425741,1.859368244,1.62267544,1.936341419,2.155327391,2.556637015,2.36707384,0.066627476,1.069697476,0.947960225,1.161825032,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.992224566,1.278592146,2.524649139,0.827969207
Faroe Islands,FRO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76845108,4.199246128,4.727504582,4.949650002,5.101371221,3.030566511,3.012221307,2.615031312,2.247767526,1.869604408,0.651203193,2.991246825,-0.784597582,1.07890621,1.108846839,0.094182889,-0.364125356,0.993306113,2.096994672,1.384708939,3.174459935,5.004978286,5.361619614,3.602984573,1.595632434,7.122501016,0.636944649,3.023894237,-5.250358783,4.0478378,7.471082977,9.386340012,1.43248276,0.572169344,2.447151034
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.278445998,1.380920604,-20.34280717,33.54059317,-3.059107213,4.134426126,6.224734603,6.460875095,4.959124912,-0.420199476,6.504165598,-7.276968613,34.75765401,65.41046803,4.372245191,14.66493519,9.795680031,2.859074084,18.98301603,36.78110197,10.4420667,16.90362925,2.924842116,12.01021711,-1.27605177,-20.80981407,0.993283233,2.615134402,7.728024791,15.35814139,-11.36610253,0.213866959,-0.509480779,46.55144294,1.339115488,13.56267674,0.946536838,-17.78640148,19.19133589,28.0893436,-0.168658932,0.855807814,-0.217120396,7.765278535,20.09447289,9.868137278,4.231361642,20.47895904,-18.0745351,16.56432021,12.68122777,-2.941902704,-6.157924934,-0.851390333,-8.927172453,-4.26975398,3.820302144,7.176657494,1.547485198,-9.160581049,13.20895523
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.387796497,3.369205326,1.589148036,3.344811516,5.594549205,4.97569613,2.768725433,3.962456617,6.037683294,5.539735031,7.985624504,7.188251784,8.414878573,15.05921258,25.77072799,15.11356725,13.71049417,11.45754695,14.06654141,19.70379464,11.56926282,7.418774864,5.122809575,5.030047496,5.511697885,4.335356066,5.440549075,6.133173207,7.935862285,7.886218047,6.419086485,3.320979249,2.733044259,1.39362358,11.67000945,4.261346107,-0.349045437,1.596606481,1.342306725,1.690837262,1.851017632,2.063440996,2.737123144,2.570058994,3.135897134,2.848357977,2.796515756,3.228559765,1.716219059,1.376207318,2.067332934,1.611883546,2.238800542,1.590368107,0.511374817,1.901106634,1.818766408,1.999034892,2.015103187,5.090975534,0.288144334
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,0.145697195,0.840336569,-0.0113831,3.562277617,-0.256497042,2.724891441,-1.137925627,0.070072847,1.802194758,0.886924612,0.294721353,1.43801159,0.324539621,2.737191775,0.986084506,3.402889272,3.617120312,-2.649449008,0.601063821,-4.708955086,6.569492919,2.337622863,-2.594516784,6.276980286,22.24445245,62.23067323,1310.314566,15444.38425,6041.594949,162.7251235,43.03354319,6.536674639,6.936802101,9.726749601,4.680307819,5.376201818,5.91926355,3.424434317,8.431835821,7.936643622,8.449000226,9.464218013,9.595583262,-2.13601066,14.18923321,8.714229877,0.464401442,1.346232265,4.231954328,5.833119136,2.619318296,8.491046669,4.361109044,5.192391453,7.28127821,10.78045152
Ghana,GHA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.470849865,1.940149819,6.745649095,9.934816234,17.00659527,8.152514979,-3.878356605,12.61651724,11.03681686,2.889154491,5.182012574,15.47255936,20.88249212,24.56873374,29.4635237,28.04864973,67.25078241,73.30669458,37.94947817,51.12613501,75.63356578,27.89057907,123.0612136,35.31242434,20.64841499,41.70579552,39.2014969,33.40285419,28.29431108,31.16658673,20.04135924,11.15008287,31.75721237,30.12892697,43.04533058,39.83774281,19.45816759,17.04846525,13.97116505,27.23011384,34.81794407,22.81858472,28.70440721,14.35015113,14.9637184,80.75458064,18.62788854,19.41027109,15.66656862,16.59564473,13.91482218,15.20527874,54.01291176,23.93996048,13.25296456,15.74861961,10.67731058,10.56847993,8.481072981,9.365573701,11.18722679
Gibraltar,GIB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25999011,21.65363913,22.31557342,17.27918117,25.81867057,26.22021363,0.673757277,1.428001639,5.951338301,1.545968237,1.434126666,3.324640444,4.227675307,6.30012396,1.752426317,0.432772378,15.91069656,16.52158332,27.39084537,100.6077237,13.61887369,16.70513212,1.771028664,16.10262625,8.999283629,11.51596792,4.329354869,2.615907839,2.972278349,5.668953941,10.35650297,7.05908442,9.402907663,4.916467657,11.59910333
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,8.549715009,-8.68601514,7.128470908,9.069136627,5.16335836,3.156778667,-1.045508195,20.93722514,13.04858608,11.69319101,22.59540178,6.460357407,10.59694337,-0.177584651,1.563526873,14.4874184,2.683092079,9.001606351,39.41911044,40.5167891,18.4980119,9.706149414,13.73657242,11.96453339,134.0358724,1.950030837,5.142322484,3.777396551,3.9632505,8.368569565,-5.969119451,5.411821203,-2.435494364,2.216982613,1.805437652,10.39134459,12.89394118,94.19011414,4.113805283,1.303203998,4.414824902,2.475845868,4.513305353,5.644330861,4.572123504,3.845160214,5.933131381,5.211723107,9.720362427,7.820622749,3.92171862,6.951764038,6.252206399,4.038007113,7.446538599
Guinea-Bissau,GNB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,1.807273667,4.974395468,10.43390321,8.92442637,7.203044705,1.513690398,3.06583725,6.335880268,4.280013938,11.53683579,1.81704012,16.54229537,23.30706729,59.40182072,32.31350513,112.8948154,94.26345721,79.54483906,99.25332232,30.24603769,67.89436694,64.98118949,49.05888536,23.24948076,44.73003822,39.23371349,34.13819483,8.074834534,12.30606626,80.89967647,6.769180782,1.79681441,-5.011825826,-1.38677412,5.80054673,-2.272704288,4.381030369,12.47520655,-2.458157949,2.965353019,14.03157423,-0.850532798,-0.932149491,-0.148257144,12.10198866,6.096399673,5.93859668,5.249994642,-3.417863031,0.10251975,6.218315512
Equatorial Guinea,GNQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,14.44282821,40.41800664,24.74977391,25.63717178,52.77478659,-2.923409716,1.518170654,3.976984503,-4.795861342,10.35252684,3.552112541,-15.42370048,-2.693115419,24.52634674,7.680834092,0.821196362,-13.14717367,-31.56591498,39.15762567,64.7350223,-11.97152744,-1.582890271,0.635621902,16.92276351,59.32905067,12.9763712,3.037653859,19.84003893,-20.83023096,24.90653418,17.04510657,4.854782043,-1.072673757,-1.273842647,-20.19275037,-6.285422111,12.74237653,9.513842918,-3.16368975,-8.83042673,18.16221495
Greece,GRC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.09632768,4.690180809,1.110563712,3.405712815,4.078170144,4.921417882,2.169802808,1.477172274,3.181239585,4.148166768,2.975023981,5.046675814,20.91036278,22.78043268,13.12001873,16.43445334,13.75442435,13.78804273,20.15070956,19.23945058,21.61203075,27.21274789,20.61221328,21.91844914,19.02595583,18.88199856,15.25267836,16.67987115,14.49897298,20.69059958,19.78774174,14.79881424,14.42874767,11.18188857,9.7918356,7.635699859,6.553381003,5.103567791,3.622733972,1.592670321,3.474752601,3.348770527,3.453574693,3.062661733,2.240319557,3.495042426,3.422666958,4.344583141,2.56977064,-0.176615534,0.959017981,-0.275142403,-2.045624207,-1.938754621,-0.293730433,-0.578580752,0.285406259,-0.165244042,0.248490586,-0.837548131,2.078042356
Grenada,GRD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,17.27328638,9.621587987,9.049263261,2.708694525,4.163604317,1.393484721,6.612408239,8.748085142,4.335053865,5.059350464,6.761449213,8.996390744,0.015932117,6.669909621,4.011580531,1.883424817,3.190762918,3.053150632,2.673084511,1.784707222,1.737873068,1.121489332,2.863029772,2.144176943,0.372146666,-0.077072097,2.031148013,2.489741921,4.632587859,2.319443727,7.847729026,-0.009899798,0.479707201,0.224555088,3.926522909,2.922870154,0.773312225,2.760327672,2.644144944,1.526173501,-0.702915359,3.327588753,-0.301250802,2.111322251
Greenland,GRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,11.44774412,5.69999347,7.663192641,15.55360954,16.42585394,13.19399072,6.982107251,9.277243016,7.502467668,11.55925069,14.92680568,13.01686954,9.717130374,8.870829715,7.423663028,4.129587127,4.620728111,6.350238441,5.349858986,5.092584964,3.225275111,1.545678166,1.042016454,0.46837432,2.055872291,0.980101192,0.496703675,0.978426733,1.06045632,2.110093215,3.402256828,3.103083667,6.532978067,-0.538444085,-3.229177083,2.238383145,-0.047515342,-2.01334418,5.538635432,2.027604919,2.884045659,3.445331812,1.067372531,0.990273554,8.144380572,3.537782458,3.266499642,1.846720352,1.19601242,0.409144969,
Guatemala,GTM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-1.080365055,2.585502208,0.805342857,-1.680574979,-1.797049284,-1.00285926,0.387597217,1.871428459,1.696240527,5.001181483,-1.269188687,-1.36345941,14.50077483,15.67927204,13.11609115,11.49530465,16.45286455,5.495959499,8.58718983,10.00488533,8.548108046,4.977954607,6.560975497,4.123700378,18.7797351,41.46259278,7.998534852,11.65529795,10.90889687,40.53125909,32.97505206,8.861384828,14.50435163,11.7222782,8.667818239,8.90000451,8.257339517,9.502435185,5.041557983,6.830114668,-5.610145284,6.469175065,4.471234672,6.023858814,5.668435626,4.981332971,7.115350543,9.407491822,3.600175273,5.137572988,6.894643403,3.377750844,3.358446346,2.860311607,2.23162146,2.707191297,1.747914109,1.189612962,3.680606437,2.645190773,3.213740096
Guam,GUM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.239564699,1.795340742,5.064408234,4.406880732,3.012947335,3.823485196,3.196926684,0.237584678,0.629070251,3.430979133,0.840493089,2.07782277,2.522468165,1.574075771,0.998991461,1.512736188,2.416163795,4.173632179,
Guyana,GUY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.293503649,3.750060648,2.774983415,-0.485362841,-1.787191786,1.921349061,4.864406167,6.945376865,1.415833647,3.036120487,2.141618929,9.885673412,6.26943467,37.47215437,14.65814807,-5.77655371,1.67956521,14.78778574,6.562940069,11.77879325,4.340739547,4.302404551,8.91968461,19.2817522,14.5100989,12.29336269,58.71082112,23.64603772,162.5460097,56.44460956,134.5376441,11.30074367,16.9508888,16.57239728,12.35170875,3.930579753,1.443253706,2.970092815,11.21050695,6.586043726,0.321971564,2.618751572,4.718566729,6.775237839,7.632428919,174.8577047,8.211010385,9.715644191,0.895045202,4.333167444,2.270174384,4.620990112,-0.536796094,-2.104954571,3.004190214,0.897726319,2.109123518,-2.887581564,2.961396246,-26.29604987,12.91854134
High income,HIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,13.00487077,9.22055201,8.578128473,7.033830777,10.31029208,11.71650987,11.44262644,9.051795529,5.820627841,5.310980172,4.627742139,4.335356066,4.670838675,3.621516743,4.881371255,5.163352088,3.381761558,3.26425414,3.078195225,2.533165111,2.977014144,2.569716753,2.228160307,1.827515095,2.188914133,2.796600921,2.390721108,2.725046447,2.737123144,2.817213655,2.762988229,2.992328675,3.336333904,3.858918147,1.070859517,1.451856548,2.00057682,1.961119341,1.281332227,1.200554859,1.000541633,0.862992697,1.844986624,2.022361712,1.80002116,1.225815764,2.790442563
"Hong Kong SAR, China",HKG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,1.955468614,3.685658621,4.956110479,2.37980184,0.553096309,6.643198,3.326161303,5.587391814,8.854564722,7.623291298,9.151019497,14.26201689,11.61207811,4.458508053,9.636840973,3.858283941,8.122343968,17.75978243,15.74518387,10.61610023,9.684871004,4.602719546,9.642009304,5.361250236,3.770738718,8.611327209,8.801870836,12.55936208,7.564802491,9.140438163,9.899494362,8.613004124,6.321291194,4.139513908,5.883578033,5.76015687,1.219879858,-4.095802389,-3.394225034,-1.774046443,-3.401761202,-6.007746684,-3.590832163,-0.15004958,-0.534833047,3.137487664,1.281518092,-0.375392388,0.270660713,3.897897649,3.544826846,1.81248126,2.850313532,3.643557268,1.6382294,2.880598721,3.659548912,2.044593605,0.574731224,0.512525442
Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.189055068,2.923974806,2.133005408,5.684513241,2.077101925,2.605665472,2.621119967,1.44868121,2.605168305,4.445575283,-2.777540089,3.864523836,5.345805013,14.77894343,6.384800923,8.532189127,12.19947972,75.07387066,8.354854211,11.29245476,3.16932828,7.740048613,3.984818125,3.263915713,1.661483501,2.128677906,2.242502679,9.177510458,11.50369253,25.00868749,26.28367103,3.67417388,10.90861435,21.33880068,23.71396868,18.19357784,16.81160514,10.29899491,7.575727283,7.993446741,8.08434938,5.131939922,5.759740767,6.451983852,7.279164158,5.348663465,6.625507168,7.790513639,7.653732423,4.676043295,7.807205237,3.579787426,1.374030519,6.849356725,6.932770369,3.678068144,4.512842976,1.947216915,4.126697133,4.634186675,3.800923573
Heavily indebted poor countries (HIPC),HPC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.470849865,2.26211281,3.486515411,3.994541439,3.393216978,3.902072863,1.332998867,3.165169052,3.791677551,3.785003647,3.031656989,4.974395468,9.313034024,14.77894343,8.304804548,10.03770758,12.19947972,9.228393702,11.32652279,14.50165303,10.92815029,10.0000184,10.90969385,13.16212389,10.40548806,7.326263985,7.626521579,9.36193041,12.12387636,11.98014174,14.97893642,9.216683017,10.90861435,25.06204274,12.70636909,9.976590041,5.58019783,7.051126765,7.575727283,8.201104251,6.297899862,3.512881723,6.04486653,9.39257942,8.10865668,7.759629344,7.34730059,10.06141505,3.896787593,5.891638422,9.195469561,5.88199585,3.958130348,2.049497726,3.004190214,4.349228941,4.124182807,2.658745921,3.000011819,3.521883435,5.840394431
Croatia,HRV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.891156372,6.888609739,8.199644001,3.502372409,4.340150032,4.226985279,3.837097236,4.303738148,3.63555355,3.121715671,3.886289566,4.263766563,5.504885369,2.965357516,0.929440948,1.696719118,1.425412457,0.773358483,0.149114122,0.079655559,-0.074922101,1.163654826,2.010366801,1.919309384,-0.129291632,3.24775162
Haiti,HTI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.220624664,-3.607406878,6.625054306,12.15602395,6.300888104,5.048370581,2.212126811,-3.386871216,2.571977011,-16.018326,2.87440962,1.543641614,19.78758545,14.504314,19.17836805,18.96025898,3.883896695,-3.141579089,3.125090558,19.26319741,10.04785874,3.330958241,9.143092799,11.5269242,9.973758954,15.93459843,-10.97594666,27.42762156,7.820709649,11.99575008,14.61025881,20.90816597,18.33664245,56.7078918,15.96337739,9.976590041,12.7269915,14.15741763,7.031402537,91.38066379,13.24832987,7.597537078,15.0211285,24.32355634,13.42100792,9.332012012,9.154107191,9.74189301,11.04517596,7.393823467,4.320730613,8.207793791,8.077148842,3.338825699,3.950430657,15.15999718,14.00537303,7.278760516,17.55061276,20.5805876,19.34195125
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50917965,21.27845509,19.49106054,26.73278894,21.93028475,20.26079157,13.76724325,8.120264214,9.583481885,11.04656027,8.091510595,5.443980683,5.094782207,2.629277545,3.663522667,5.44232774,4.805293106,4.200027076,2.533695914,1.933820705,2.893200601,2.818841517,3.697461127,2.776554175,1.320878951,4.029336507,4.846481988,4.765536616,6.314024973,6.874578752
IBRD only,IBD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,2.863982501,2.977228502,2.290766517,3.333369938,4.358263178,5.433838643,6.853160884,14.75834601,23.74288032,10.18627487,10.98586141,12.35596933,9.286758005,15.6452252,19.40354621,10.4420667,7.803031945,8.494781542,9.999401221,7.805392233,6.789400454,9.399947966,10.11703403,10.91602707,15.90291126,24.27477802,15.45819272,14.84510807,16.31139668,11.42728171,10.24765733,8.197386218,7.707722758,5.949639848,8.17838316,5.376201818,5.007866373,6.005495677,7.961710977,6.810520733,8.424969221,6.797460263,10.38504108,3.537970804,6.945331928,6.566295249,4.791922842,3.226747679,2.858659046,2.129048244,2.844222698,4.181375034,3.74065383,2.525618656,2.113231301,5.928817591
IDA & IBRD total,IBT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,3.661066805,2.329682164,3.05681315,3.575816853,4.074015892,4.223662157,6.336935513,13.22796897,20.33469237,11.7221938,10.29198495,11.25586081,9.228393702,13.00468582,14.69183657,10.06259916,8.199144951,8.52030774,9.942079938,8.199524596,6.569492919,8.842020422,9.177510458,8.602465134,11.91161958,14.18103888,11.15008287,11.60542914,17.01641479,11.08031877,9.029609107,7.004068045,6.950190782,6.486591946,7.350196168,5.376201818,4.192521075,5.539337447,7.283033407,7.102865741,7.728187719,7.107540769,9.501537542,3.329871523,6.088686808,8.068219821,5.203260458,3.576696347,3.027298653,2.835086218,3.022306443,4.029745993,3.226106405,2.961396246,2.645190773,5.134193851
IDA total,IDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,1.593054684,3.013917156,3.140742656,3.025485411,4.475411048,1.299668268,3.291134825,4.838560996,3.708353022,3.377475326,5.227698039,10.43390321,15.43908606,11.93375313,9.927094453,10.50666589,9.228393702,10.92663398,12.89724036,9.894690312,9.133650034,8.703720244,9.942079938,8.215254691,5.565441434,7.483265973,7.854676839,7.820709649,7.975698817,9.864575634,7.283283165,8.676001946,17.1913029,9.897975858,8.678996661,5.441979339,6.144066117,7.110272738,6.468815242,5.592697494,3.554213255,5.16817324,6.830430484,7.23526641,7.279895281,7.281263794,9.129341985,2.547231808,5.749321046,8.755483679,5.916633378,3.627152996,3.754825535,3.753749411,3.265105909,3.715245275,2.988353129,3.49282158,3.21740233,3.961049462
IDA blend,IDB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.646461287,0.469617819,-0.96926948,3.848615284,2.704143296,4.60065831,5.51605231,3.291134825,4.937539644,5.651362944,3.440124686,7.132566429,15.30147354,16.04927221,11.93375313,11.5024599,10.50666589,4.431884635,12.85276675,12.74093493,8.800193826,6.659119448,6.816755346,7.438292908,4.534942787,4.483514134,6.962385149,5.933616075,4.720880533,4.05896047,6.33152063,3.443780909,4.958527769,6.567780415,4.230536785,3.41510608,4.127286838,2.875555167,6.297053562,4.471439131,3.24539621,2.712950297,5.224517304,3.747223047,5.136601077,4.63977092,6.740117132,7.255757647,1.764666309,4.408181248,8.833168224,3.926522909,3.621296542,2.014212634,2.760327672,2.517845936,2.437607639,2.724915826,3.327588753,0.549999976,3.212671057
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.93601551,178.8667404,145.8410863,114.7311593,228.8189408,-98.70383134,164.7218407,122.9728065,21.35320193,14.25307188,2.724737106,16.11983903,36.87847951,47.86057658,11.79694447,14.25041143,13.53101519,11.95672512,31.40936135,29.00470479,10.20010224,7.949716635,18.38246724,10.55972253,6.190419934,2.35606886,15.9219804,7.784797269,9.149527582,9.112057053,8.905743577,7.288856258,19.15257826,7.776572803,9.882045131,8.676509755,12.5713763,75.27116877,14.16119599,20.44745685,14.29571544,5.896051693,5.487429138,8.550727032,14.33178708,14.08742442,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.436578123,6.015274347
IDA only,IDX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,3.335450159,4.351453916,2.940001401,3.101916565,4.523128371,9.873468617,15.17989798,11.99380589,9.549602085,10.52528786,9.635491313,10.2876534,13.91266523,10.42818305,9.220783648,9.046781909,10.92231763,9.691474087,7.260251666,11.01204465,9.751102404,7.976124846,11.85870577,12.2704253,8.565973958,10.38241289,23.24948076,11.08421036,9.791701451,6.37394208,7.001078041,7.315669856,6.968119947,6.742151312,4.052756907,5.111829176,7.072761929,7.501710131,7.365834659,7.438286006,9.715644191,4.035303862,6.02587342,8.677799133,6.181036177,3.633009451,4.265206616,4.235537277,4.0478378,4.124182807,3.00116964,3.658054407,3.338349379,4.121175352
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.322116095,2.171536659,5.370775918,4.437186116,7.478872727,9.049359755,6.890452429,3.742455502,2.156366863,2.541387603,2.920032066,2.569716753,2.644228611,2.38711477,2.293968395,3.304676425,3.941794104,2.483085328,3.166823149,5.448867017,2.896698914,3.561261637,11.62309608,37.7329037,6.965883006,5.206787843,4.85475953,-3.683564832,1.535802758,-0.522248662,-0.627110746,2.236778594,2.161122582,1.299980009,1.80002116,,
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.145427647,4.405616729,8.353623887,8.551676965,8.300369408,13.27070656,8.61620471,2.415383585,3.343364338,1.562243483,5.32484106,10.83960269,17.82971565,16.66751573,-1.648681551,5.981859341,5.637229338,2.46028232,15.72804321,11.50832081,10.82758198,8.095863101,8.552859602,7.923232848,7.193785445,6.789400454,9.327893306,8.232515369,8.436808869,10.66830385,13.75181894,8.96515236,9.861782853,9.980044775,9.06270222,7.575018288,6.476271263,8.010167523,3.068395521,3.644970161,3.215616017,3.715683777,3.867798086,5.725413227,5.621903263,8.400938217,6.944418254,9.193969626,7.040365435,10.52603086,8.733580144,7.934386248,6.186504001,3.331756917,2.279588108,3.237974951,3.969257934,3.884240272,2.390748792,5.600919236,9.600946149
Not classified,INX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
